v,vw,o,c,h,l,t,n
38919614.0,137.4232,137.98,137.4,138.52,136.48,1694750400000,301771
21861346.0,138.2949,136.61,138.21,139.16,136.61,1695009600000,265310
20249253.0,137.6996,137.42,138.04,138.41,136.62,1695096000000,223417
29927475.0,135.3337,138.08,133.74,138.08,133.62,1695182400000,328399
31503910.0,130.953,131.44,130.44,132.23,130.07,1695268800000,354317
26397337.0,130.7518,130.76,130.25,132.025,129.6,1695355200000,258663
20094643.0,130.4679,129.83,131.11,131.17,128.96,1695614400000,248208
25718704.0,128.3235,129.77,128.565,130.3645,127.22,1695700800000,311454
22746452.0,129.8418,128.57,130.54,130.895,128.57,1695787200000,266519
22513132.0,131.9212,129.84,132.31,133.3,129.79,1695873600000,267143
30859790.0,131.6697,133.28,130.86,134.05,130.36,1695960000000,302951
22288038.0,133.3529,131.21,134.17,134.42,131.17,1696219200000,281624
22971401.0,132.6848,133.94,132.43,134.26,131.84,1696305600000,263426
26692295.0,134.6001,132.79,135.24,135.57,132.53,1696392000000,302525
19832615.0,134.8006,135.07,135.07,135.49,133.45,1696478400000,243521
27597598.0,136.9128,134.01,137.58,138.155,134.01,1696564800000,317460
19278070.0,137.8531,136.94,138.42,138.94,135.61,1696824000000,248607
27775413.0,138.5328,138.5,138.06,139.72,137.33,1696910400000,302718
25882803.0,140.2596,138.58,140.55,141.11,138.58,1696996800000,290868
24765537.0,139.725,141.05,138.97,141.22,138.26,1697083200000,285432
23435599.0,137.7716,139.38,137.36,140.0,136.615,1697169600000,282010
28486471.0,139.0005,138.17,139.095,139.63,137.99,1697428800000,260687
23515780.0,139.1054,138.63,139.72,139.9,137.18,1697515200000,266140
23374998.0,139.0895,139.445,137.96,140.72,137.38,1697601600000,279193
26066011.0,138.3633,138.5,137.75,139.66,137.38,1697688000000,298110
26260673.0,136.1323,137.33,135.6,137.87,135.08,1697774400000,274947
26300730.0,136.4374,135.04,136.5,137.6599,133.95,1698033600000,292094
44732321.0,137.3668,137.83,138.81,139.3599,137.42,1698120000000,471752
84366208.0,126.4275,128.16,125.61,128.31,125.07,1698206400000,1037335
57061140.0,122.5649,123.27,122.28,124.3297,121.27,1698292800000,637954
44546506.0,121.7398,122.88,122.17,123.31,120.2057,1698379200000,495923
28941124.0,124.4405,123.21,124.46,127.78,120.53,1698638400000,334555
26292342.0,123.8319,125.06,124.08,125.37,122.685,1698724800000,295749
30082438.0,125.5753,124.07,126.45,126.49,123.715,1698811200000,321602
27124647.0,127.6499,128.42,127.49,128.98,126.93,1698897600000,300441
26393109.0,128.916,128.02,129.1,129.525,127.86,1698984000000,300860
19052740.0,129.7597,129.05,130.25,130.34,128.67,1699246800000,240325
29728476.0,131.0593,130.71,130.97,131.91,129.88,1699333200000,263377
26425849.0,131.5513,130.97,131.84,132.21,130.78,1699419600000,252157
23744273.0,130.9828,131.96,130.24,132.55,130.065,1699506000000,248993
26927826.0,131.7249,130.105,132.59,132.8,129.41,1699592400000,250463
18324751.0,132.0901,131.78,132.09,132.59,131.25,1699851600000,215592
32395178.0,134.2888,134.19,133.62,135.7,133.32,1699938000000,320165
23594015.0,134.3673,134.87,134.62,135.03,133.57,1700024400000,247415
28013179.0,136.4223,135.19,136.93,137.2199,134.32,1700110800000,286114
37287691.0,134.9308,136.0,135.31,136.06,133.65,1700197200000,360718
27850762.0,135.7784,133.69,136.25,136.66,133.62,1700456400000,297035
22628522.0,136.6908,136.29,136.97,137.18,135.96,1700542800000,234605
17620456.0,138.4474,137.47,138.49,139.42,137.47,1700629200000,230833
12514322.0,136.7806,138.03,136.69,138.13,135.99,1700802000000,160937
23436526.0,136.7408,136.03,136.41,138.42,136.0,1701061200000,248789
18730032.0,136.6123,136.08,137.2,137.25,135.4222,1701147600000,206189
23949222.0,135.8117,137.57,134.99,138.288,134.84,1701234000000,284166
38988263.0,132.4926,135.05,132.53,135.55,131.28,1701320400000,358857
31418763.0,131.5274,131.86,131.86,132.11,130.665,1701406800000,330620
36669876.0,128.8308,129.88,129.27,130.03,127.9,1701666000000,413363
27384784.0,130.7453,128.95,130.99,132.14,128.25,1701752400000,300103
23576176.0,130.6166,131.44,130.02,131.84,129.875,1701838800000,256049
56767100.0,136.9414,135.04,136.93,138.56,134.7,1701925200000,538086
32260112.0,135.0359,134.2,134.99,136.4,134.025,1702011600000,351553
31138011.0,132.7049,132.38,133.29,133.335,131.36,1702270800000,338792
29032831.0,132.3093,131.81,132.52,133.0,131.26,1702357200000,297352
30104775.0,132.5309,133.38,132.57,133.5,131.57,1702443600000,316582
38722413.0,131.4345,133.38,131.94,133.72,129.685,1702530000000,421683
50847113.0,132.2446,131.62,132.6,133.51,131.18,1702616400000,312543
32257967.0,135.6374,132.63,135.8,137.1478,132.43,1702875600000,346778
25476753.0,136.6825,136.84,136.65,137.47,136.08,1702962000000,252630
49106888.0,139.7918,138.97,138.34,141.695,138.065,1703048400000,494494
27488284.0,140.0422,139.49,140.42,140.685,139.18,1703134800000,298716
26532199.0,141.308,140.77,141.49,141.99,140.71,1703221200000,295604
16774333.0,141.6765,141.59,141.52,142.68,141.19,1703566800000,207566
19628618.0,140.4333,141.59,140.37,142.08,139.886,1703653200000,233501
16045712.0,140.3449,140.78,140.23,141.14,139.75,1703739600000,199085
18733017.0,139.6106,139.63,139.69,140.36,138.78,1703826000000,226476
