v,vw,o,c,h,l,t,n
22339508.0,323.2968,326.47,322.23,327.11,321.0499,1691553600000,352448
20103165.0,323.9963,326.015,322.93,328.26,321.18,1691640000000,295450
24355491.0,321.0487,320.26,321.01,322.41,319.21,1691726400000,355599
18814579.0,322.6942,321.39,324.04,324.06,320.08,1691985600000,302315
16813785.0,322.9819,323.0,321.86,325.09,320.9034,1692072000000,294672
20698864.0,321.7008,320.8,320.4,324.42,319.8035,1692158400000,299352
21257161.0,318.3484,320.54,316.88,321.87,316.21,1692244800000,342111
24751706.0,315.3222,314.49,316.48,318.38,311.5508,1692331200000,404544
23989956.0,320.4589,317.93,321.88,322.77,317.04,1692590400000,358127
16018024.0,323.4052,325.5,322.46,326.075,321.46,1692676800000,294427
21164682.0,327.3649,323.82,327.0,329.2,323.46,1692763200000,289589
23277194.0,323.1078,332.85,319.97,332.98,319.96,1692849600000,338014
21684104.0,322.1106,321.47,322.98,325.36,318.8001,1692936000000,318092
14808482.0,323.4131,325.66,323.7,326.15,321.722,1693195200000,248204
19284590.0,327.1681,321.88,328.41,328.9835,321.88,1693281600000,299190
15222110.0,328.5478,328.67,328.79,329.81,326.445,1693368000000,251172
26403154.0,328.0876,329.2,327.76,330.9099,326.78,1693454400000,271738
14886424.0,328.5957,331.31,328.66,331.99,326.78,1693540800000,298313
18553859.0,332.6823,329.0,333.55,334.85,328.66,1693886400000,306760
17535773.0,332.2617,333.38,332.88,334.46,330.18,1693972800000,277719
18369595.0,330.6156,331.29,329.91,333.08,329.03,1694059200000,290407
19548165.0,334.384,330.09,334.27,336.16,329.46,1694145600000,307635
16583324.0,337.3191,337.24,337.94,338.42,335.43,1694404800000,277880
17562282.0,333.0369,335.815,331.77,336.79,331.48,1694491200000,284513
16544412.0,335.2687,331.31,336.06,336.85,331.17,1694577600000,257199
20263548.0,339.0099,339.148,338.7,340.86,336.57,1694664000000,310337
37503592.0,332.2853,336.92,330.22,337.3975,329.65,1694750400000,373232
16834208.0,328.6563,327.8,329.06,330.4,326.36,1695009600000,309477
16514487.0,327.2065,326.17,328.65,329.39,324.51,1695096000000,275795
21399225.0,324.4602,329.51,320.77,329.59,320.51,1695182400000,351303
35560362.0,320.9522,319.26,319.53,325.3499,315.0,1695268800000,526012
21436887.0,318.4263,321.32,317.01,321.45,316.15,1695355200000,341056
17835964.0,316.584,316.59,317.54,317.67,315.0,1695614400000,291124
25647573.0,312.1074,315.13,312.14,315.88,310.02,1695700800000,408374
19370182.0,311.9009,312.3,312.79,314.299,309.69,1695787200000,335794
19681064.0,312.8031,310.99,313.64,315.48,309.45,1695873600000,338062
24147298.0,316.6707,317.75,315.75,319.47,314.98,1695960000000,371549
20570006.0,319.5579,316.28,321.8,321.888,315.18,1696219200000,354432
21027792.0,314.3557,320.83,313.39,321.39,311.215,1696305600000,354262
20717444.0,317.962,314.03,318.955,320.04,314.0,1696392000000,340623
16965629.0,317.9018,319.09,319.36,319.98,314.9,1696478400000,292278
25673630.0,325.0766,316.55,327.26,329.19,316.3,1696564800000,374485
19891180.0,328.0256,324.75,329.82,330.3,323.18,1696824000000,309948
20557094.0,329.2022,330.96,328.39,331.1,327.67,1696910400000,314761
20063246.0,331.5068,331.21,332.42,332.82,329.14,1696996800000,280438
19313098.0,331.366,330.565,331.16,333.6299,328.72,1697083200000,334254
20983805.0,329.1471,332.38,327.73,333.83,326.36,1697169600000,397249
22153713.0,333.3168,331.05,332.64,336.14,330.6,1697428800000,360739
18238523.0,331.2465,329.59,332.06,333.46,327.41,1697515200000,293598
23145202.0,331.7636,332.49,330.11,335.59,328.3,1697601600000,333823
25049471.0,333.2315,332.15,331.32,336.88,330.91,1697688000000,366501
25020125.0,327.9375,331.72,326.67,331.92,325.45,1697774400000,322790
23974748.0,329.2188,325.47,329.32,332.725,324.39,1698033600000,353047
31153571.0,333.8854,331.3,330.53,331.84,327.6,1698120000000,480549
55053828.0,340.9822,345.02,340.67,346.2,337.62,1698206400000,729751
37810293.0,331.2156,340.54,327.89,341.63,326.94,1698292800000,534329
29791522.0,331.6575,330.425,329.81,336.72,328.4007,1698379200000,430129
22829326.0,336.3741,333.41,337.31,339.45,330.52,1698638400000,355946
20265282.0,337.2437,338.85,338.11,339.0,334.69,1698724800000,307402
28158819.0,344.9564,339.79,346.07,347.42,339.65,1698811200000,425441
24348072.0,347.5945,347.24,348.32,348.83,344.77,1698897600000,374637
23537673.0,351.9435,349.63,352.8,354.39,347.33,1698984000000,390975
23828301.0,355.997,353.45,356.53,357.54,353.35,1699246800000,377865
25823931.0,360.671,359.4,360.53,362.46,357.63,1699333200000,373389
26743428.0,362.3926,361.68,363.2,363.87,360.55,1699419600000,316039
24847331.0,362.0007,362.3,360.69,364.79,360.362,1699506000000,338377
28036164.0,367.5711,361.49,369.67,370.1,361.07,1699592400000,382843
19986506.0,367.1673,368.22,366.68,368.47,365.9,1699851600000,340608
27683862.0,370.2471,371.01,370.27,371.95,367.3454,1699938000000,409291
26856895.0,369.819,371.28,369.67,373.13,367.11,1700024400000,399873
27182315.0,374.8465,370.96,376.17,376.35,370.18,1700110800000,405563
39800371.0,370.7359,373.61,369.85,374.37,367.0,1700197200000,560741
52528964.0,375.7212,371.22,377.44,378.87,371.0,1700456400000,771744
28422845.0,373.1602,375.67,373.07,376.2215,371.12,1700542800000,460034
23173184.0,377.8874,378.0,377.85,379.7899,374.965,1700629200000,405032
10026649.0,376.8156,377.33,377.43,377.97,375.135,1700802000000,201902
22179228.0,378.5792,376.78,378.61,380.64,376.2,1701061200000,352779
20354067.0,381.5382,378.35,382.7,383.0,378.16,1701147600000,358980
28963399.0,379.514,383.76,378.85,384.3,377.44,1701234000000,405555
30545295.0,378.1431,378.49,378.91,380.09,375.47,1701320400000,364027
33036672.0,374.0143,376.76,374.51,378.16,371.31,1701406800000,516939
32063301.0,367.2104,369.1,369.14,369.52,362.9,1701666000000,504198
23017535.0,371.2053,366.45,372.52,373.075,365.621,1701752400000,373673
21174417.0,369.9703,373.54,368.8,374.18,368.03,1701838800000,326371
23118104.0,369.8581,368.23,370.95,371.4527,366.32,1701925200000,324952
20142366.0,372.7762,369.2,374.23,374.46,368.23,1702011600000,297366
27708757.0,369.5369,368.48,371.3,371.6,366.1,1702270800000,414479
24834333.0,372.7849,370.85,374.38,374.42,370.46,1702357200000,341947
30605531.0,374.3346,376.02,374.37,377.6361,370.77,1702443600000,397694
43270261.0,367.279,373.31,365.93,373.76,364.13,1702530000000,625496
78502324.0,370.1111,366.85,370.73,372.4,366.28,1702616400000,447189
21802878.0,371.7442,369.45,372.65,373.0,368.68,1702875600000,338225
20593658.0,372.2648,371.49,373.26,373.26,369.84,1702962000000,306094
26316623.0,373.0735,375.0,370.62,376.03,370.53,1703048400000,396010
17608006.0,372.3574,372.56,373.54,374.41,370.04,1703134800000,289267
17102684.0,374.4106,373.68,374.58,375.18,372.71,1703221200000,282280
12673050.0,374.7134,375.0,374.66,376.94,373.5,1703566800000,264666
14905412.0,373.7921,373.69,374.07,375.06,372.8116,1703653200000,266403
14327013.0,375.4457,375.37,375.28,376.458,374.16,1703739600000,278146
18730838.0,375.8532,376.0,376.04,377.16,373.48,1703826000000,296401
